Vereador,Tipo_de_Gasto,Nome_Da_Empresa,CNPJ,Valor,Mes/Ano
 AMAURI SILVA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 AMAURI SILVA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,ROGERIO TEJEDA LISTE - EPP,13.579.523/0001-86,"976,70",11/2018
 AMAURI SILVA,REPROGRAFIA (XEROX/ENCADERNAÇÃO),VISUAL ARTE COPIADORA EIRELLI - ME,13.058.505/0001-59,"185,50",11/2018
 AMAURI SILVA,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"138,96",11/2018
 ANDRÉ SANTOS,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"68,90",11/2018
 ANDRÉ SANTOS,COMBUSTIVEL,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60,"620,52",11/2018
 ANDRÉ SANTOS,COMBUSTIVEL,AUTO POSTO PAES DE BARROS LTDA,61.800.777/0001-25,"1.133,66",11/2018
 ANDRÉ SANTOS,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,INCORPORE PRINT GRAFICA E COMUNICAÇÃO VISUAL EIRELI,21.623.745/0001-87,"7.980,00",11/2018
 ANDRÉ SANTOS,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95,"610,00",11/2018
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMTI COMUNICAÇÃO E TECNOLOGIA LTDA ME,24.751.379/0001-30,"3.175,00",11/2018
 ANDRÉ SANTOS,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"959,30",11/2018
 ANDRÉ SANTOS,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"176,04",11/2018
 ANDRÉ SANTOS,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"399,99",11/2018
 ARSELINO TATTO,COMBUSTIVEL,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,"1.877,62",11/2018
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87,"3.360,00",11/2018
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"3.000,00",11/2018
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ANDRE COSTA DESIGNER -ME,13.554.502/0001-06,"1.200,00",11/2018
 ARSELINO TATTO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"2.500,00",11/2018
 ARSELINO TATTO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"235,85",11/2018
 ARSELINO TATTO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 ARSELINO TATTO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,SINALL COM E SERV DE MÁQUINAS LTDA,69.064.053/0001-72,"1.029,48",11/2018
 ARSELINO TATTO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"4.149,50",11/2018
 ARSELINO TATTO,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"373,06",11/2018
 ATILIO FRANCISCO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"597,93",11/2018
 ATILIO FRANCISCO,COMBUSTIVEL,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60,"185,89",11/2018
 ATILIO FRANCISCO,COMBUSTIVEL,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,"1.213,97",11/2018
 ATILIO FRANCISCO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,"6.470,00",11/2018
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,ALEXANDER SANTANNA ANTONIO SERVIÇOS E TECNOLOGIA - ME,07.983.427/0001-04,"3.761,00",11/2018
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,STYLU FENIX PRODUÇÕES AUDIOVISUAIS LTDA,11.263.684/0001-30,"3.522,00",11/2018
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,RENATO ZIBORDI JUNIOR,31.667.307/0001-74,"717,00",11/2018
 ATILIO FRANCISCO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"787,39",11/2018
 ATILIO FRANCISCO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 ATILIO FRANCISCO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"200,00",11/2018
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.323,05",11/2018
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"830,00",11/2018
 ATILIO FRANCISCO,REPROGRAFIA (XEROX/ENCADERNAÇÃO),IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,"437,16",11/2018
 ATILIO FRANCISCO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"173,80",11/2018
 ATILIO FRANCISCO,TELEFONE MOVEL,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,"134,48",11/2018
 AURELIO NOMURA,COMBUSTIVEL,POSTO PAISAGEM LTDA,60.895.653/0001-08,"1.303,52",11/2018
 AURELIO NOMURA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,WBL GRAFICA E EDITORA LTDA,08.142.850/0001-36,"7.500,00",11/2018
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,"3.940,00",11/2018
 AURELIO NOMURA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"152,95",11/2018
 AURELIO NOMURA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"27.373,71",11/2018
 AURELIO NOMURA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 AURELIO NOMURA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,"728,74",11/2018
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.323,55",11/2018
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,JOSEFA ARENA THOMAZ ME,25.311.877/0001-24,"290,00",11/2018
 CAIO MIRANDA,COMBUSTIVEL,AUTO POSTO NOVO CENTRO LTDA,02.646.144/0001-45,"39,18",11/2018
 CAIO MIRANDA,CONTRATAÇAO DE PESSOA JURIDICA,UBA COMUNICACAO E PRODUCAO AUDIOVISUAL EIRELI,29.520.766/0001-89,"7.500,00",11/2018
 CAIO MIRANDA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"28,20",11/2018
 CAIO MIRANDA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 CAMILO CRISTÓFARO,COMBUSTIVEL,TONICAR AUTO POSTO LTDA,61.990.750/0001-42,"2.180,86",11/2018
 CAMILO CRISTÓFARO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37,"7.215,00",11/2018
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,INFORMATIX INFORMATICA LTDA ME,04.364.641/0001-86,"2.500,00",11/2018
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,MONICA SOUSA DE ABREU 33805517831,28.421.373/0001-55,"5.500,00",11/2018
 CAMILO CRISTÓFARO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"190,71",11/2018
 CAMILO CRISTÓFARO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,T.S. IMPORTS EIRELI - ME,23.017.310/0001-14,"8.000,00",11/2018
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"627,40",11/2018
 CAMILO CRISTÓFARO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"499,29",11/2018
 CLAUDINHO DE SOUZA,COMBUSTIVEL,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,"331,18",11/2018
 CLAUDINHO DE SOUZA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,"7.456,00",11/2018
 CLAUDINHO DE SOUZA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,"2.500,00",11/2018
 CLAUDINHO DE SOUZA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.057,36",11/2018
 CLAUDINHO DE SOUZA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 CLAUDINHO DE SOUZA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,"298,79",11/2018
 CLAUDINHO DE SOUZA,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"608,32",11/2018
 CLAUDINHO DE SOUZA,TELEFONE MOVEL,PORTO SEGURO TELECOMUNICAÇÕES S.A.,11.281.004/0001-01,"109,90",11/2018
 CLAUDIO FONSECA,COMBUSTIVEL,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,"624,66",11/2018
 CLAUDIO FONSECA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,"1.482,00",11/2018
 CLAUDIO FONSECA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,IRINEU  PELOSI-ME,27.540.560/0001-95,"5.572,00",11/2018
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,TRAMPO INOVAÇÕES MARKETING E CONST.TEC.DA INFOMR.,16.670.376/0001-43,"5.000,00",11/2018
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,"190,00",11/2018
 CLAUDIO FONSECA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,"49,90",11/2018
 CLAUDIO FONSECA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 CLAUDIO FONSECA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ALOC LOCAÇÃO E COMERCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,07.071.575/0001-44,"1.295,00",11/2018
 CLAUDIO FONSECA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"695,00",11/2018
 CLAUDIO FONSECA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.697,00",11/2018
 CLAUDIO FONSECA,PROVEDOR DE INTERNET,TELEFONICA BRASIL S/A,02.558.157/0001-62,"100,22",11/2018
 CONTE LOPES,COMBUSTIVEL,AUTO POSTO MARANELLO II LTDA,02.297.445/0001-00,"816,17",11/2018
 CONTE LOPES,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ALEXANDRE LEOPOLDINO MORAES SERVIÇOS GRÁFICOS - ME,11.672.161/0001-48,"7.000,00",11/2018
 CONTE LOPES,CONTRATAÇAO DE PESSOA JURIDICA,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,"430,00",11/2018
 CONTE LOPES,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"199,70",11/2018
 CONTE LOPES,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 CONTE LOPES,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.565,00",11/2018
 CONTE LOPES,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"469,40",11/2018
 CONTE LOPES,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10,"194,20",11/2018
 CONTE LOPES,PROVEDOR DE INTERNET,TELEFONICA BRASIL S/A,02.558.157/0001-62,"155,94",11/2018
 DALTON SILVANO,COMBUSTIVEL,POSTO JENNER LTDA,61.699.179/0001-01,"3.297,98",11/2018
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,LUIZ BAZZO FILHO - ME,03.169.981/0001-93,"6.425,00",11/2018
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"1.575,00",11/2018
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"384,80",11/2018
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LUCIANO ALVES DE SIQUEIRA,30.021.634/0001-91,"1.600,00",11/2018
 DALTON SILVANO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"7.100,00",11/2018
 DALTON SILVANO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"26,80",11/2018
 DALTON SILVANO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 DALTON SILVANO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,"400,00",11/2018
 DALTON SILVANO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"280,00",11/2018
 DALTON SILVANO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"260,99",11/2018
 DALTON SILVANO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"408,34",11/2018
 DAVID SOARES,COMBUSTIVEL,CENTRO AUTOMOTIVO FENIX LTDA,00.533.599/0001-29,"327,06",11/2018
 DAVID SOARES,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ROGERIO CESAR CAMARA ARAUJO - ME,21.863.755/0001-90,"5.500,00",11/2018
 DAVID SOARES,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"401,08",11/2018
 DAVID SOARES,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 DAVID SOARES,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,LIMCOPY COM. E SERV. DE COPIAS EIRELI,02.242.661/0001-59,"140,00",11/2018
 DAVID SOARES,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.392,80",11/2018
 DAVID SOARES,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMÉRCIO INDUSTRIA GRÁFICA LTDA,43.283.811/0139-95,"103,90",11/2018
 DONATO,ASSINATURA DE JORNAIS E REVISTAS,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07,"225,80",11/2018
 DONATO,COMBUSTIVEL,AUTO POSTO CALDEIRÃO LTDA,18.005.075/0001-20,"64,36",11/2018
 DONATO,COMBUSTIVEL,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,"591,28",11/2018
 DONATO,COMBUSTIVEL,MAXICAR AUTO SERVIÇOS LTDA,46.158.986/0001-23,"118,07",11/2018
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,"IP3 CONSULTORIA DE COMUNICACAO, INOV.TECN. E INVEST.LTDA",00.638.847/0001-04,"8.000,00",11/2018
 DONATO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,SPT SERVIÇOS EMPRESARIAIS LTDA EPP,14.419.909/0001-93,"4.692,00",11/2018
 DONATO,ESTACIONAMENTO,ALLPARK EMPREENDIMENTOS PARTICIPAÇÕES E SERVIÇOS S.A,60.537.263/0866-13,"12,00",11/2018
 DONATO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"30,70",11/2018
 DONATO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 DONATO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,"500,00",11/2018
