Vereador,Tipo_de_Gasto,Nome_Da_Empresa,CNPJ,Valor,Mes/Ano
 ALFREDINHO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,GRAFTEC GRAFICA E EDITORA LTDA,04.059.685/0001-00,"6.199,98",05/2019
 ALFREDINHO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64,"2.000,00",05/2019
 ALFREDINHO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,LEANDRO DE AQUINO,32.614.718/0001-64,"1.500,00",05/2019
 ALFREDINHO,CONTRATAÇAO DE PESSOA JURIDICA,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90,"330,00",05/2019
 ALFREDINHO,CONTRATAÇAO DE PESSOA JURIDICA,ANDRE SANTANA DE ALMEIDA,33.594.558/0001-00,"5.500,00",05/2019
 ALFREDINHO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"50,43",05/2019
 ALFREDINHO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 ALFREDINHO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.930,00",05/2019
 ALFREDINHO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.572,75",05/2019
 ANDRÉ SANTOS,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"68,90",05/2019
 ANDRÉ SANTOS,COMBUSTIVEL,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60,"869,43",05/2019
 ANDRÉ SANTOS,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,OPPORTUNITA DO BRASIL INTERMEDIAÇOES LTDA,10.414.204/0001-22,"7.499,95",05/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,"400,00",05/2019
 ANDRÉ SANTOS,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95,"610,00",05/2019
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMTI COMUNICAÇÃO E TECNOLOGIA LTDA ME,24.751.379/0001-30,"3.175,00",05/2019
 ANDRÉ SANTOS,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"653,35",05/2019
 ANDRÉ SANTOS,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"180,06",05/2019
 ANDRÉ SANTOS,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"399,99",05/2019
 ARSELINO TATTO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"119,90",05/2019
 ARSELINO TATTO,COMBUSTIVEL,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,"1.878,75",05/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,DIGRAF GRAFICA E EDITORA LTDA,03.188.474/0001-05,"5.500,00",05/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"3.000,00",05/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ANDRE COSTA DESIGNER -ME,13.554.502/0001-06,"1.200,00",05/2019
 ARSELINO TATTO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"2.500,00",05/2019
 ARSELINO TATTO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"653,21",05/2019
 ARSELINO TATTO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 ARSELINO TATTO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,SINALL COM E SERV DE MÁQUINAS LTDA,69.064.053/0001-72,"2.381,35",05/2019
 ARSELINO TATTO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"4.598,15",05/2019
 ARSELINO TATTO,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"489,91",05/2019
 ATILIO FRANCISCO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"790,68",05/2019
 ATILIO FRANCISCO,COMBUSTIVEL,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60,"698,66",05/2019
 ATILIO FRANCISCO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"5.322,00",05/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,STYLU FENIX PRODUÇÕES AUDIOVISUAIS LTDA,11.263.684/0001-30,"7.500,00",05/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,RENATO ZIBORDI JUNIOR,31.667.307/0001-74,"478,00",05/2019
 ATILIO FRANCISCO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1.387,21",05/2019
 ATILIO FRANCISCO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 ATILIO FRANCISCO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"200,00",05/2019
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"4.077,75",05/2019
 ATILIO FRANCISCO,REPROGRAFIA (XEROX/ENCADERNAÇÃO),K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.525,00",05/2019
 AURELIO NOMURA,COMBUSTIVEL,POSTO PAISAGEM LTDA,60.895.653/0001-08,"1.775,09",05/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,HMS SERVIÇOS DE INTERNET LTDA - ME,18.144.141/0001-43,"6.531,90",05/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,"3.897,00",05/2019
 AURELIO NOMURA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"172,95",05/2019
 AURELIO NOMURA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"63,86",05/2019
 AURELIO NOMURA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 AURELIO NOMURA,LIMPEZA DE VEICULOS,POSTO PAISAGEM LTDA,60.895.653/0001-08,"90,00",05/2019
 AURELIO NOMURA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,"978,34",05/2019
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"343,80",05/2019
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,NADEJE P G SILVA,32.990.466/0001-78,"450,00",05/2019
 AURELIO NOMURA,REPROGRAFIA (XEROX/ENCADERNAÇÃO),PRINT SEVEN COPIAS E IMPRESSÕES LTDA - EPP,05.547.244/0001-02,"139,50",05/2019
 BETO DO SOCIAL,COMBUSTIVEL,PORTAL DO RIO PEQUENO AUTO POSTO,10.350.388/0001-04,"1.134,09",05/2019
 BETO DO SOCIAL,CONTRATAÇAO DE PESSOA JURIDICA,VASCO GUIMARÃES FRANCO,33.251.344/0001-22,"3.000,00",05/2019
 BETO DO SOCIAL,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"10,50",05/2019
 BETO DO SOCIAL,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 BETO DO SOCIAL,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ECOH TECH EIRELI EPP,01.291.328/0001-77,"15.200,00",05/2019
 BETO DO SOCIAL,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"35,90",05/2019
 BETO DO SOCIAL,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40,"65,00",05/2019
 BETO DO SOCIAL,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,43.283.811/0203-47,"112,70",05/2019
 BETO DO SOCIAL,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"349,99",05/2019
 CAIO MIRANDA,COMBUSTIVEL,AUTO POSTO NOVO CENTRO LTDA,02.646.144/0001-45,"384,03",05/2019
 CAIO MIRANDA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"114,15",05/2019
 CAIO MIRANDA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 CAIO MIRANDA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,"MONSTERCAM LOCAÇÃO DE EQUIPAMENTOS PARA CINEMA, E VÍDEO LTDA",23.171.339/0001-56,"8.000,00",05/2019
 CAIO MIRANDA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"491,30",05/2019
 CAMILO CRISTÓFARO,COMBUSTIVEL,TONICAR AUTO POSTO LTDA,61.990.750/0001-42,"835,68",05/2019
 CAMILO CRISTÓFARO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37,"11.720,00",05/2019
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,INFORMATIX INFORMATICA LTDA ME,04.364.641/0001-86,"2.650,00",05/2019
 CAMILO CRISTÓFARO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"309,75",05/2019
 CAMILO CRISTÓFARO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 CAMILO CRISTÓFARO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,T.S. IMPORTS EIRELI - ME,23.017.310/0001-14,"8.000,00",05/2019
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"686,45",05/2019
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0003-11,"87,20",05/2019
 CAMILO CRISTÓFARO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"487,76",05/2019
 CELSO GIANNAZI,COMBUSTIVEL,POSTO BOLA PESADA LTDA.,62.972.492/0001-34,"710,08",05/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"2.672,50",05/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,"2.379,00",05/2019
 CELSO GIANNAZI,CONTRATAÇAO DE PESSOA JURIDICA,LEONARDO SALZANO RUDI,30.404.681/0001-14,"5.050,00",05/2019
 CELSO GIANNAZI,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,EVAG COMUNICAÇÃO E TECNOLOGIA LTDA,15.705.697/0001-73,"4.500,00",05/2019
 CELSO GIANNAZI,ESTACIONAMENTO,PROGRESS PARK ESTACIONAMENTOS EIRELI-EPP,00.214.764/0005-03,"40,00",05/2019
 CELSO GIANNAZI,ESTACIONAMENTO,SERVIÇOS DE ESTACIONAMENTO BLUE PARK LTDA ME,02.485.668/0001-00,"20,00",05/2019
 CELSO GIANNAZI,ESTACIONAMENTO,ESTACIONAMENTO PAZOS E AMARAL LTDA,12.163.795/0001-38,"15,00",05/2019
 CELSO GIANNAZI,ESTACIONAMENTO,PARK CAR ONE ESTACIONAMENTOS LTDA,16.870.311/0077-40,"20,00",05/2019
 CELSO GIANNAZI,ESTACIONAMENTO,AMIRA PARK ESTACIONAMENTOS S/C LTDA,65.088.551/0008-70,"100,00",05/2019
 CELSO GIANNAZI,EVENTOS/SEMINARIOS,KALUNGA COM. E IND. GRÁFICA LTDA.,43.283.811/0068-67,"313,10",05/2019
 CELSO GIANNAZI,EVENTOS/SEMINARIOS,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0136-42,"495,00",05/2019
 CELSO GIANNAZI,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"15,90",05/2019
 CELSO GIANNAZI,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 CELSO GIANNAZI,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.112,80",05/2019
 CELSO GIANNAZI,REPROGRAFIA (XEROX/ENCADERNAÇÃO),PAPELARIA MANHATTAN LTDA,03.131.508/0001-17,"62,50",05/2019
 CELSO GIANNAZI,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"119,99",05/2019
 CELSO JATENE,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"50,16",05/2019
 CLAUDINHO DE SOUZA,COMBUSTIVEL,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,"508,05",05/2019
 CLAUDINHO DE SOUZA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,"6.630,00",05/2019
 CLAUDINHO DE SOUZA,CONTRATAÇAO DE PESSOA JURIDICA,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,"2.000,00",05/2019
 CLAUDINHO DE SOUZA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,"2.500,00",05/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"3.202,91",05/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 CLAUDINHO DE SOUZA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,"715,20",05/2019
 CLAUDINHO DE SOUZA,TELEFONE MOVEL,TIM S.A,02.421.421/0006-26,"120,15",05/2019
 CLAUDINHO DE SOUZA,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"625,17",05/2019
 CLAUDIO FONSECA,COMBUSTIVEL,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,"785,81",05/2019
 CLAUDIO FONSECA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FM IMPRESSOS PERSONALIZADOS LTDA,13.555.994/0001-54,"2.363,99",05/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,MAHA PRAJNA PRODUÇÕES ARTÍSTICAS EIRELI-ME,10.513.124/0001-24,"5.000,00",05/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,"190,00",05/2019
 CLAUDIO FONSECA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,"49,90",05/2019
 CLAUDIO FONSECA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"161,40",05/2019
 CLAUDIO FONSECA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 CLAUDIO FONSECA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.288,00",05/2019
 CLAUDIO FONSECA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.213,85",05/2019
 CLAUDIO FONSECA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"493,00",05/2019
 CLAUDIO FONSECA,PROVEDOR DE INTERNET,TELEFONICA BRASIL S/A,02.558.157/0001-62,"106,51",05/2019
 CLAUDIO FONSECA,TELEFONE MOVEL,TIM S.A.,02.421.421/0001-11,"119,99",05/2019
 DALTON SILVANO,COMBUSTIVEL,POSTO JENNER LTDA,61.699.179/0001-01,"3.514,00",05/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,LUIZ BAZZO FILHO - ME,03.169.981/0001-93,"5.500,00",05/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"1.575,00",05/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"380,89",05/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LUCIANO ALVES DE SIQUEIRA,30.021.634/0001-91,"1.600,00",05/2019
 DALTON SILVANO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"7.100,00",05/2019
 DALTON SILVANO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"867,78",05/2019
 DALTON SILVANO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 DALTON SILVANO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,"38,71",05/2019
 DALTON SILVANO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"193,55",05/2019
 DALTON SILVANO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0013-93,"274,00",05/2019
 DALTON SILVANO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"212,48",05/2019
 DALTON SILVANO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"387,52",05/2019
 DONATO,ASSINATURA DE JORNAIS E REVISTAS,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07,"225,00",05/2019
 DONATO,COMBUSTIVEL,POSTO JUPIA LT,02.183.065/0001-45,"170,00",05/2019
 DONATO,COMBUSTIVEL,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,"665,16",05/2019
 DONATO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37,"339,00",05/2019
