Vereador,Tipo_de_Gasto,Nome_Da_Empresa,CNPJ,Valor,Mes/Ano
 ALFREDINHO,COMBUSTIVEL,TONINHO TRINTA AUTO POSTO LTDA,59.469.775/0001-53,"742,38",12/2019
 ALFREDINHO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,GRAFTEC GRAFICA E EDITORA LTDA,04.059.685/0001-00,"6.870,89",12/2019
 ALFREDINHO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64,"4.500,00",12/2019
 ALFREDINHO,CONTRATAÇAO DE PESSOA JURIDICA,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90,"330,00",12/2019
 ALFREDINHO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"5.393,45",12/2019
 ALFREDINHO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 ALFREDINHO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.885,00",12/2019
 ALFREDINHO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"3.873,05",12/2019
 ALFREDINHO,REPROGRAFIA (XEROX/ENCADERNAÇÃO),TOP MANUSEIO SOLUÇÕES LOGISTICAS GRAFICAS E POSTAIS LTDA-ME,23.826.867/0001-04,"7.975,00",12/2019
 ANDRÉ SANTOS,APERFEIÇOAMENTO PROFISSIONAL,OPPORTUNITA DO BRASIL INTERMEDIAÇOES LTDA,10.414.204/0001-22,"4.200,00",12/2019
 ANDRÉ SANTOS,COMBUSTIVEL,AUTO POSTO ITALIA LTDA,61.696.027/0001-55,"1.215,78",12/2019
 ANDRÉ SANTOS,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,IGOR RODRIGUES COMUNICAÇÃO VISUAL ME,18.729.612/0001-85,"16.752,44",12/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,"400,00",12/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,HASHTAG FOTOGRAFIAS E EVENTOS,24.563.896/0001-85,"8.000,00",12/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,TEK FILMES PRODUÇOES EIRELI,29.819.625/0001-61,"4.000,00",12/2019
 ANDRÉ SANTOS,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1.152,33",12/2019
 ANDRÉ SANTOS,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"812,03",12/2019
 ANDRÉ SANTOS,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"3.040,00",12/2019
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95,"880,00",12/2019
 ANDRÉ SANTOS,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"323,05",12/2019
 ARSELINO TATTO,COMBUSTIVEL,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,"2.143,61",12/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"3.000,00",12/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ANDRE COSTA DESIGNER -ME,13.554.502/0001-06,"1.800,00",12/2019
 ARSELINO TATTO,CONTRATAÇAO DE PESSOA JURIDICA,ELEFANTE DIGITAL MARKETING PROMOCIONAL LTDA ME,10.629.634/0001-61,"1.949,00",12/2019
 ARSELINO TATTO,CONTRATAÇAO DE PESSOA JURIDICA,FACEBOOK SERVICOS ON LINE DO BRASIL LTDA,13.347.016/0001-17,"581,02",12/2019
 ARSELINO TATTO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"2.500,00",12/2019
 ARSELINO TATTO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"219,87",12/2019
 ARSELINO TATTO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 ARSELINO TATTO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,SINALL COM E SERV DE MÁQUINAS LTDA,69.064.053/0001-72,"1.360,40",12/2019
 ARSELINO TATTO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"6.098,30",12/2019
 ARSELINO TATTO,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"189,99",12/2019
 ATILIO FRANCISCO,COMBUSTIVEL,AUTO POSTO ITALIA LTDA,61.696.027/0001-55,"955,31",12/2019
 ATILIO FRANCISCO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"10.025,25",12/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,STYLU FENIX PRODUÇÕES AUDIOVISUAIS LTDA,11.263.684/0001-30,"7.500,00",12/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,RENATO ZIBORDI JUNIOR,31.667.307/0001-74,"499,00",12/2019
 ATILIO FRANCISCO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"35.448,17",12/2019
 ATILIO FRANCISCO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"4.217,65",12/2019
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.199,20",12/2019
 ATILIO FRANCISCO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"192,63",12/2019
 AURELIO NOMURA,COMBUSTIVEL,POSTO PAISAGEM LTDA,60.895.653/0001-08,"1.279,06",12/2019
 AURELIO NOMURA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,WBL GRAFICA E EDITORA LTDA,08.142.850/0001-36,"9.404,50",12/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,"3.920,00",12/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,YOO NA KIM - ME,27.458.882/0001-90,"2.660,00",12/2019
 AURELIO NOMURA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"179,84",12/2019
 AURELIO NOMURA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"30.040,66",12/2019
 AURELIO NOMURA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 AURELIO NOMURA,LIMPEZA DE VEICULOS,POSTO PAISAGEM LTDA,60.895.653/0001-08,"52,00",12/2019
 AURELIO NOMURA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,"828,22",12/2019
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"988,35",12/2019
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,MVS CARTUCHOS LTDA - ME,09.358.717/0001-84,"450,00",12/2019
 BETO DO SOCIAL,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"221,46",12/2019
 CAIO MIRANDA,COMBUSTIVEL,CENTRO AUTOMOTIVO ORGULHO LTDA.,02.189.584/0001-10,"173,62",12/2019
 CAIO MIRANDA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PAULOS COMUNICAÇÃO E ARTES GRAFICAS LTDA ME,43.985.738/0001-68,"213,00",12/2019
 CAIO MIRANDA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"147,64",12/2019
 CAIO MIRANDA,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"4.480,00",12/2019
 CAIO MIRANDA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,CHRISTIANO REZENDE DE MELO (CRM LOCAÇÃO DE EQUIPAMENTOS),06.199.522/0001-40,"7.500,00",12/2019
 CAMILO CRISTÓFARO,COMBUSTIVEL,TONICAR AUTO POSTO LTDA,61.990.750/0001-42,"863,80",12/2019
 CAMILO CRISTÓFARO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37,"11.680,00",12/2019
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90,"850,00",12/2019
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,ALEXANDRE COZZI SALERNO 41572957816,32.194.406/0001-49,"2.000,00",12/2019
 CAMILO CRISTÓFARO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 CAMILO CRISTÓFARO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,T.S. IMPORTS EIRELI - ME,23.017.310/0001-14,"8.000,00",12/2019
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"355,10",12/2019
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10,"43,60",12/2019
 CAMILO CRISTÓFARO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"422,43",12/2019
 CELSO GIANNAZI,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"59,90",12/2019
 CELSO GIANNAZI,COMBUSTIVEL,POSTO BOLA PESADA LTDA.,62.972.492/0001-34,"696,09",12/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"6.105,00",12/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,"980,00",12/2019
 CELSO GIANNAZI,CONTRATAÇAO DE PESSOA JURIDICA,FACEBOOK SERVICOS ON LINE DO BRASIL LTDA,13.347.016/0001-17,"1.816,50",12/2019
 CELSO GIANNAZI,CONTRATAÇAO DE PESSOA JURIDICA,JG DE SOUZA GUIMARÃES EDITORIAL,18.464.855/0001-39,"3.000,00",12/2019
 CELSO GIANNAZI,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,EVAG COMUNICAÇÃO E TECNOLOGIA LTDA,15.705.697/0001-73,"4.500,00",12/2019
 CELSO GIANNAZI,ESTACIONAMENTO,FTLM OPERADORA DE ESTACIONAMENTO EIRELI - EPP,06.350.950/0004-75,"30,00",12/2019
 CELSO GIANNAZI,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 CELSO GIANNAZI,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.035,00",12/2019
 CELSO GIANNAZI,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"129,99",12/2019
 CLAUDINHO DE SOUZA,COMBUSTIVEL,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,"480,03",12/2019
 CLAUDINHO DE SOUZA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,"7.920,00",12/2019
 CLAUDINHO DE SOUZA,CONTRATAÇAO DE PESSOA JURIDICA,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,"2.000,00",12/2019
 CLAUDINHO DE SOUZA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,"2.500,00",12/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.783,68",12/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 CLAUDINHO DE SOUZA,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"818,91",12/2019
 CLAUDINHO DE SOUZA,TELEFONE MOVEL,TIM S.A,02.421.421/0006-26,"120,15",12/2019
 CLAUDIO FONSECA,COMBUSTIVEL,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,"1.139,93",12/2019
 CLAUDIO FONSECA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FMIMPRESSOS PERSONALIZADOS LTDA,13.555.994/0006-69,"177,98",12/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,MAHA PRAJNA PRODUÇÕES ARTÍSTICAS EIRELI-ME,10.513.124/0001-24,"5.000,00",12/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,"190,00",12/2019
 CLAUDIO FONSECA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"47,70",12/2019
 CLAUDIO FONSECA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 CLAUDIO FONSECA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.288,00",12/2019
 CLAUDIO FONSECA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"770,00",12/2019
 CLAUDIO FONSECA,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"129,98",12/2019
 CLAUDIO FONSECA,TELEFONE MOVEL,TIM S.A.,02.421.421/0001-11,"112,57",12/2019
 DALTON SILVANO,COMBUSTIVEL,POSTO JENNER LTDA,61.699.179/0001-01,"2.866,00",12/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,LUIZ BAZZO FILHO - ME,03.169.981/0001-93,"9.500,00",12/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"1.575,00",12/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"388,80",12/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LUCIANO ALVES DE SIQUEIRA,30.021.634/0001-91,"1.600,00",12/2019
 DALTON SILVANO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"7.100,00",12/2019
 DALTON SILVANO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"783,46",12/2019
 DALTON SILVANO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 DALTON SILVANO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"400,00",12/2019
 DALTON SILVANO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"475,00",12/2019
 DALTON SILVANO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"175,89",12/2019
 DALTON SILVANO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"302,06",12/2019
 DANIEL ANNENBERG,COMBUSTIVEL,M22 AUTO POSTO E CONVENIENCIA LTDA,27.746.048/0001-08,"100,00",12/2019
 DANIEL ANNENBERG,CONTRATAÇAO DE PESSOA JURIDICA,GIGOVI COMUNICAÇÃO LTDA,31.237.594/0001-82,"8.000,00",12/2019
 DANIEL ANNENBERG,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,"9.000,00",12/2019
 DANIEL ANNENBERG,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1.476,41",12/2019
 DANIEL ANNENBERG,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"2.071,00",12/2019
 DONATO,COMBUSTIVEL,POSTO JUPIA LT,02.183.065/0001-45,"150,01",12/2019
 DONATO,COMBUSTIVEL,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,"535,19",12/2019
 DONATO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,DUBLEGRAF GRAFICA E EDITORA LTDA ME,05.883.576/0001-68,"11.100,00",12/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,"IP3 CONSULTORIA DE COMUNICACAO, INOV.TECN. E INVEST.LTDA",00.638.847/0001-04,"6.500,00",12/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,EWERTON RODRIGUES DA SILVA,26.008.753/0001-37,"1.500,00",12/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,DANIELLE CENI DO AMARAL ME,34.125.673/0001-90,"2.500,00",12/2019
 DONATO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,T. FERNANDES DE MORAIS LIMA-ME,19.083.110/0001-92,"4.075,00",12/2019
 DONATO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"61,35",12/2019
 DONATO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 DONATO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,"500,00",12/2019
 DONATO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"427,60",12/2019
 DONATO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"194,34",12/2019
 DONATO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"383,65",12/2019
 EDIR SALES,COMBUSTIVEL,RRJF AUTO POSTO LTDA,26.201.572/0001-22,"1.246,65",12/2019
 EDIR SALES,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,SPEED PRINT DE DADOS LTDA - EPP,04.629.990/0001-82,"4.000,00",12/2019
 EDIR SALES,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MARCIO PIZONI TEIXEIRA,29.889.378/0001-70,"1.381,00",12/2019
