Vereador,Tipo_de_Gasto,Nome_Da_Empresa,CNPJ,Valor,Mes/Ano
 ALFREDINHO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"3.679,45",11/2019
 ALFREDINHO,REPROGRAFIA (XEROX/ENCADERNAÇÃO),TOP MANUSEIO SOLUÇÕES LOGISTICAS GRAFICAS E POSTAIS LTDA-ME,23.826.867/0001-04,"7.975,00",11/2019
 ANDRÉ SANTOS,COMBUSTIVEL,AUTO POSTO ITALIA LTDA,61.696.027/0001-55,"1.505,46",11/2019
 ANDRÉ SANTOS,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,IGOR RODRIGUES COMUNICAÇÃO VISUAL ME,18.729.612/0001-85,"12.600,00",11/2019
 ANDRÉ SANTOS,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,HASHTAG FOTOGRAFIAS E EVENTOS,24.563.896/0001-85,"5.000,00",11/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,"400,00",11/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,HASHTAG FOTOGRAFIAS E EVENTOS,24.563.896/0001-85,"8.000,00",11/2019
 ANDRÉ SANTOS,CONTRATAÇAO DE PESSOA JURIDICA,TEK FILMES PRODUÇOES EIRELI,29.819.625/0001-61,"8.200,00",11/2019
 ANDRÉ SANTOS,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 ANDRÉ SANTOS,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95,"880,00",11/2019
 ANDRÉ SANTOS,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"184,32",11/2019
 ANDRÉ SANTOS,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"429,99",11/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,DIGRAF GRAFICA E EDITORA LTDA,03.188.474/0001-05,"5.500,00",11/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"3.000,00",11/2019
 ARSELINO TATTO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ANDRE COSTA DESIGNER -ME,13.554.502/0001-06,"1.950,00",11/2019
 ARSELINO TATTO,CONTRATAÇAO DE PESSOA JURIDICA,ELEFANTE DIGITAL MARKETING PROMOCIONAL LTDA ME,10.629.634/0001-61,"1.796,82",11/2019
 ARSELINO TATTO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,"2.500,00",11/2019
 ARSELINO TATTO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"231,45",11/2019
 ARSELINO TATTO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 ARSELINO TATTO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,SINALL COM E SERV DE MÁQUINAS LTDA,69.064.053/0001-72,"2.964,88",11/2019
 ARSELINO TATTO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"6.171,30",11/2019
 ATILIO FRANCISCO,COMBUSTIVEL,AUTO POSTO ITALIA LTDA,61.696.027/0001-55,"1.145,65",11/2019
 ATILIO FRANCISCO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"5.400,00",11/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,STYLU FENIX PRODUÇÕES AUDIOVISUAIS LTDA,11.263.684/0001-30,"7.500,00",11/2019
 ATILIO FRANCISCO,CONTRATAÇAO DE PESSOA JURIDICA,RENATO ZIBORDI JUNIOR,31.667.307/0001-74,"499,00",11/2019
 ATILIO FRANCISCO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"886,40",11/2019
 ATILIO FRANCISCO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 ATILIO FRANCISCO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"400,00",11/2019
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"5.793,50",11/2019
 ATILIO FRANCISCO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"3.938,40",11/2019
 ATILIO FRANCISCO,REPROGRAFIA (XEROX/ENCADERNAÇÃO),K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"516,48",11/2019
 ATILIO FRANCISCO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"192,63",11/2019
 AURELIO NOMURA,COMBUSTIVEL,POSTO PAISAGEM LTDA,60.895.653/0001-08,"1.653,90",11/2019
 AURELIO NOMURA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,WBL GRAFICA E EDITORA LTDA,08.142.850/0001-36,"9.404,50",11/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,"3.995,00",11/2019
 AURELIO NOMURA,CONTRATAÇAO DE PESSOA JURIDICA,YOO NA KIM - ME,27.458.882/0001-90,"2.660,00",11/2019
 AURELIO NOMURA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"176,27",11/2019
 AURELIO NOMURA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"29.176,26",11/2019
 AURELIO NOMURA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 AURELIO NOMURA,LIMPEZA DE VEICULOS,POSTO PAISAGEM LTDA,60.895.653/0001-08,"213,00",11/2019
 AURELIO NOMURA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,"1.146,73",11/2019
 AURELIO NOMURA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"989,70",11/2019
 BETO DO SOCIAL,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,J.E ARTES GRAFICAS LTDA,11.113.429/0001-01,"4.375,00",11/2019
 BETO DO SOCIAL,CONTRATAÇAO DE PESSOA JURIDICA,ARNALDO RIBEIRO NOLASCO -JORNAL-ME,13.945.267/0001-01,"7.000,00",11/2019
 BETO DO SOCIAL,CONTRATAÇAO DE PESSOA JURIDICA,ALESSANDRO RAFAEL MONTALVAO SOCIEDADE INDIVIDUAL DE ADVOCACIA,34.377.207/0001-00,"10.500,00",11/2019
 BETO DO SOCIAL,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"12,35",11/2019
 BETO DO SOCIAL,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 BETO DO SOCIAL,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"277,65",11/2019
 BETO DO SOCIAL,REPROGRAFIA (XEROX/ENCADERNAÇÃO),J.E ARTES GRAFICAS LTDA,11.113.429/0001-01,"2.890,00",11/2019
 BETO DO SOCIAL,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"429,99",11/2019
 CAIO MIRANDA,COMBUSTIVEL,CENTRO AUTOMOTIVO ORGULHO LTDA.,02.189.584/0001-10,"365,62",11/2019
 CAIO MIRANDA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"95,00",11/2019
 CAIO MIRANDA,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PAULOS COMUNICAÇÃO E ARTES GRAFICAS LTDA ME,43.985.738/0001-68,"198,00",11/2019
 CAIO MIRANDA,EVENTOS/SEMINARIOS,PAULOS COMUNICAÇÃO E ARTES GRAFICAS LTDA ME,43.985.738/0001-68,"946,00",11/2019
 CAIO MIRANDA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"6,60",11/2019
 CAIO MIRANDA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 CAIO MIRANDA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,CHRISTIANO REZENDE DE MELO (CRM LOCAÇÃO DE EQUIPAMENTOS),06.199.522/0001-40,"7.500,00",11/2019
 CAMILO CRISTÓFARO,COMBUSTIVEL,TONICAR AUTO POSTO LTDA,61.990.750/0001-42,"1.097,29",11/2019
 CAMILO CRISTÓFARO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37,"8.025,00",11/2019
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90,"850,00",11/2019
 CAMILO CRISTÓFARO,CONTRATAÇAO DE PESSOA JURIDICA,ALEXANDRE COZZI SALERNO 41572957816,32.194.406/0001-49,"2.000,00",11/2019
 CAMILO CRISTÓFARO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 CAMILO CRISTÓFARO,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"188,32",11/2019
 CAMILO CRISTÓFARO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,T.S. IMPORTS EIRELI - ME,23.017.310/0001-14,"8.000,00",11/2019
 CAMILO CRISTÓFARO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.044,50",11/2019
 CAMILO CRISTÓFARO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"399,99",11/2019
 CELSO GIANNAZI,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"59,90",11/2019
 CELSO GIANNAZI,COMBUSTIVEL,POSTO BOLA PESADA LTDA.,62.972.492/0001-34,"730,55",11/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"1.100,00",11/2019
 CELSO GIANNAZI,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,"4.580,00",11/2019
 CELSO GIANNAZI,CONTRATAÇAO DE PESSOA JURIDICA,FACEBOOK SERVICOS ON LINE DO BRASIL LTDA,13.347.016/0001-17,"2.979,55",11/2019
 CELSO GIANNAZI,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,EVAG COMUNICAÇÃO E TECNOLOGIA LTDA,15.705.697/0001-73,"4.500,00",11/2019
 CELSO GIANNAZI,EVENTOS/SEMINARIOS,JUFRE A V T LTDA ME,13.218.667/0001-07,"1.120,00",11/2019
 CELSO GIANNAZI,EVENTOS/SEMINARIOS,PLACAS EXPRESS - COMUNICAÇÃO VISUAL EIRELI,15.494.741/0001-43,"3.698,25",11/2019
 CELSO GIANNAZI,EVENTOS/SEMINARIOS,CIA TEXTIL NIAZI CHOHFI 7,60.397.361/0001-45,"109,35",11/2019
 CELSO GIANNAZI,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"68,85",11/2019
 CELSO GIANNAZI,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 CELSO GIANNAZI,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.035,00",11/2019
 CELSO GIANNAZI,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.546,90",11/2019
 CELSO GIANNAZI,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"129,98",11/2019
 CLAUDINHO DE SOUZA,COMBUSTIVEL,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,"444,08",11/2019
 CLAUDINHO DE SOUZA,CONTRATAÇAO DE PESSOA JURIDICA,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,"2.000,00",11/2019
 CLAUDINHO DE SOUZA,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,"2.500,00",11/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1.111,54",11/2019
 CLAUDINHO DE SOUZA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 CLAUDINHO DE SOUZA,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,"689,39",11/2019
 CLAUDINHO DE SOUZA,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"1.562,67",11/2019
 CLAUDINHO DE SOUZA,TELEFONE MOVEL,TIM S.A,02.421.421/0006-26,"120,15",11/2019
 CLAUDIO FONSECA,COMBUSTIVEL,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,"1.115,01",11/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,MAHA PRAJNA PRODUÇÕES ARTÍSTICAS EIRELI-ME,10.513.124/0001-24,"5.000,00",11/2019
 CLAUDIO FONSECA,CONTRATAÇAO DE PESSOA JURIDICA,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,"190,00",11/2019
 CLAUDIO FONSECA,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"105,30",11/2019
 CLAUDIO FONSECA,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 CLAUDIO FONSECA,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.288,00",11/2019
 CLAUDIO FONSECA,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"129,98",11/2019
 CLAUDIO FONSECA,TELEFONE MOVEL,TIM S.A.,02.421.421/0001-11,"110,09",11/2019
 DALTON SILVANO,COMBUSTIVEL,POSTO JENNER LTDA,61.699.179/0001-01,"3.528,00",11/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,LUIZ BAZZO FILHO - ME,03.169.981/0001-93,"6.089,00",11/2019
 DALTON SILVANO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"1.575,00",11/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"388,80",11/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,ZENVIA MOBILE SERVICOS DIGITAIS SA,14.096.190/0001-05,"3.250,13",11/2019
 DALTON SILVANO,CONTRATAÇAO DE PESSOA JURIDICA,LUCIANO ALVES DE SIQUEIRA,30.021.634/0001-91,"1.600,00",11/2019
 DALTON SILVANO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CARLOS CELSO PIERRE GUIMARAES,29.324.949/0001-29,"7.100,00",11/2019
 DALTON SILVANO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"111,30",11/2019
 DALTON SILVANO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 DALTON SILVANO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"400,00",11/2019
 DALTON SILVANO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,"1.480,00",11/2019
 DALTON SILVANO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"175,68",11/2019
 DALTON SILVANO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"286,20",11/2019
 DONATO,COMBUSTIVEL,POSTO JUPIA LT,02.183.065/0001-45,"192,04",11/2019
 DONATO,COMBUSTIVEL,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,"650,22",11/2019
 DONATO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,DUBLEGRAF GRAFICA E EDITORA LTDA ME,05.883.576/0001-68,"6.730,00",11/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,"IP3 CONSULTORIA DE COMUNICACAO, INOV.TECN. E INVEST.LTDA",00.638.847/0001-04,"6.500,00",11/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,EWERTON RODRIGUES DA SILVA,26.008.753/0001-37,"1.500,00",11/2019
 DONATO,CONTRATAÇAO DE PESSOA JURIDICA,DANIELLE CENI DO AMARAL ME,34.125.673/0001-90,"2.500,00",11/2019
 DONATO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,T. FERNANDES DE MORAIS LIMA-ME,19.083.110/0001-92,"4.075,00",11/2019
 DONATO,EVENTOS/SEMINARIOS,GALERIA DAS FLORES LTDA - ME,00.611.763/0001-79,"240,00",11/2019
 DONATO,EVENTOS/SEMINARIOS,NEW PRINT COMUNICAÇÃO VISUAL EIRELI ME,24.896.406/0001-62,"2.352,00",11/2019
 DONATO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"118,65",11/2019
 DONATO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
